user_id,came_back,cluster_all_k2,cluster_behavior_k2,cluster_behavior_k5,cluster_gmm_k5
404131,1,0,0,3,3
404132,1,0,0,0,0
404133,1,0,0,0,0
404134,1,0,0,3,3
404135,1,0,0,0,0
404136,1,0,0,3,3
404137,1,0,0,0,0
404138,1,0,0,2,2
404139,1,0,0,0,0
404140,0,0,0,0,0
404141,0,0,0,0,0
404142,0,0,0,0,2
404143,0,0,0,0,0
404144,0,0,0,0,0
404146,0,0,0,0,0
404147,0,0,0,0,0
404149,0,0,0,4,4
404150,0,0,0,3,3
404151,0,0,0,0,0
404152,0,0,0,4,0
404153,0,0,0,0,0
404154,0,0,0,0,0
404155,0,0,0,0,0
404156,0,0,0,0,0
404157,0,0,0,0,0
404158,0,0,0,0,0
404159,0,0,0,0,0
404160,1,0,0,0,0
404161,1,0,0,4,4
404162,0,0,0,4,0
404163,1,0,0,0,0
404165,1,0,0,0,2
404167,1,0,0,0,0
404168,1,0,0,0,0
404169,1,0,0,0,0
404170,1,0,0,2,2
404171,1,0,0,2,2
404172,1,0,0,0,2
404173,1,0,0,0,0
404174,1,0,0,2,2
404175,1,0,0,0,2
404176,1,0,0,0,0
404177,1,0,0,0,0
404179,1,0,0,0,0
404180,1,0,0,0,0
404181,1,0,0,4,3
404184,1,0,0,4,1
404187,1,0,0,0,3
404188,1,0,0,0,2
404189,1,0,0,0,2
404191,1,0,0,0,0
404192,1,0,0,0,0
404193,1,0,0,0,0
404194,1,0,0,0,0
404195,1,0,0,0,0
404197,1,0,0,2,2
404198,1,0,0,2,2
404199,1,0,0,2,2
404200,1,0,1,2,2
404201,1,0,0,3,3
404202,1,0,0,2,2
404203,1,0,0,2,2
404204,1,0,0,0,2
404205,1,0,0,2,2
404206,1,0,0,0,2
404207,1,0,0,0,2
404208,1,0,0,0,2
404210,1,1,1,2,1
404211,1,0,0,3,2
404212,1,0,0,2,2
404214,1,0,0,0,2
404217,1,0,0,2,2
404218,1,0,0,0,0
404219,1,0,0,3,2
404220,0,0,0,2,0
404221,0,0,0,0,0
404222,0,0,0,0,0
404223,0,0,0,0,0
404224,0,0,0,0,0
404225,0,0,0,0,0
404226,0,0,0,0,0
404227,0,0,0,0,0
404228,0,0,0,0,0
404229,1,0,0,0,3
404230,0,0,0,0,0
404231,1,0,0,0,0
404232,0,0,0,0,0
404233,0,0,0,0,0
404234,0,0,0,0,0
404235,0,0,0,0,0
404236,1,0,0,0,0
404237,0,0,0,0,0
404238,0,0,0,0,0
404239,1,0,0,0,0
404246,1,0,0,0,0
404247,0,0,0,0,0
404248,1,0,0,0,0
404249,1,0,0,0,0
404250,1,0,0,0,0
404251,1,0,0,0,0
404252,0,0,0,0,0
404253,1,0,0,0,0
404254,1,0,0,0,0
404255,1,0,0,0,0
404256,1,0,0,0,0
404260,1,0,0,4,0
404261,1,0,0,0,2
404262,1,0,0,0,2
404263,1,0,0,0,0
404264,1,0,0,0,2
404265,1,0,0,4,0
404270,1,0,0,2,2
404271,0,0,0,4,4
404273,0,0,0,4,4
404274,0,0,0,0,0
404276,0,0,0,4,4
404280,0,0,0,0,0
404281,1,0,0,0,0
404282,0,0,0,0,0
404283,0,0,0,0,0
404284,1,0,0,0,0
404285,0,0,0,0,0
404286,0,0,0,0,0
404287,0,0,0,0,0
404288,0,0,0,0,0
404289,1,0,0,0,0
404290,0,0,0,0,0
404292,0,0,0,0,0
404294,0,0,0,0,0
404295,0,0,0,3,3
404296,0,0,0,0,0
404299,0,0,0,0,0
404300,0,0,0,0,0
404302,0,0,0,0,0
404303,0,0,0,0,0
404304,0,0,0,0,0
404305,0,0,0,0,0
404306,0,0,0,0,0
404307,0,0,0,0,0
404308,1,0,0,0,0
404309,1,1,1,2,2
404310,0,0,0,0,0
404311,1,0,0,0,0
404312,0,1,1,1,1
404313,0,0,0,0,0
404314,0,0,0,0,0
404315,0,0,0,0,0
404316,0,0,0,0,0
404317,0,0,0,0,0
404318,0,0,0,0,0
404319,0,0,0,0,0
404320,0,0,0,0,0
404325,1,0,0,4,4
404329,0,0,0,0,3
404331,0,0,0,0,0
404334,0,0,0,3,3
404336,1,1,1,2,1
404337,0,0,0,4,0
404338,1,0,0,0,3
404339,1,0,0,4,0
404340,1,0,0,0,0
404341,1,0,0,0,0
404342,0,0,0,0,0
404343,1,0,0,0,0
404344,0,0,0,0,0
404345,0,0,0,3,3
404346,1,0,0,0,0
404347,1,0,0,0,0
404348,1,0,0,0,0
404349,1,0,0,4,0
404350,1,0,0,0,0
404351,1,0,0,0,0
404352,0,0,0,0,0
404353,1,0,0,0,0
404355,1,0,0,4,4
404356,1,0,0,0,0
404360,1,0,0,2,2
404361,1,0,0,0,0
404362,0,0,0,0,2
404363,1,0,0,0,0
404364,0,0,0,0,2
404365,1,0,0,0,0
404367,0,0,0,2,2
404368,1,0,0,4,4
404370,0,0,0,2,1
404371,1,0,0,0,2
404372,0,0,0,0,0
404374,0,0,0,0,2
404375,0,0,0,4,1
404377,0,0,0,0,0
404378,0,0,0,4,2
404379,0,0,0,4,3
404381,0,0,0,0,2
404384,0,0,0,2,2
404386,1,0,0,0,2
404388,0,0,0,0,0
404390,0,0,0,3,2
404391,1,0,0,2,2
404392,0,0,0,0,0
404394,0,0,0,0,0
404396,0,0,0,0,0
404397,0,0,0,2,2
404398,1,0,0,4,0
404400,1,0,0,0,0
404404,1,0,0,0,2
404405,1,0,0,3,3
404406,1,0,0,0,0
404408,1,1,1,2,2
404409,1,0,0,3,2
404410,1,0,0,2,2
404411,1,0,0,3,2
404412,1,0,0,3,2
404413,1,0,0,0,2
404414,1,0,0,2,2
404415,1,0,0,2,2
404416,1,0,0,3,2
404417,1,0,0,3,2
404418,1,0,0,4,4
404429,1,0,0,0,2
404431,1,1,1,1,1
404434,1,0,0,0,2
404437,1,0,0,2,2
404438,1,0,0,4,4
404439,1,1,1,2,2
404440,1,0,0,3,3
404443,1,0,0,0,0
404445,1,0,0,0,0
404448,1,0,0,3,3
404449,1,0,0,3,2
404450,1,0,0,0,2
404451,1,0,0,0,2
404454,1,0,0,3,2
404458,1,0,0,0,2
404459,1,0,0,3,2
404460,1,0,0,0,2
404462,0,0,0,3,2
404463,1,0,0,0,2
404465,1,0,0,3,3
404466,1,0,0,0,2
404467,1,0,0,3,3
404470,1,0,0,4,0
404471,1,0,0,0,0
404473,1,0,0,0,0
404474,0,0,0,0,0
404475,0,0,0,0,0
404476,0,0,0,0,0
404477,1,0,0,0,0
404480,1,0,0,4,4
404481,0,0,0,2,2
404482,1,0,0,0,0
404483,1,1,1,2,2
404484,1,0,0,0,0
404485,1,0,0,0,0
404486,1,0,0,0,0
404487,1,0,0,0,0
404488,1,0,0,4,2
404489,1,0,0,0,0
404491,1,0,0,4,0
404492,1,0,0,0,0
404493,1,0,0,3,2
404494,0,0,0,4,4
404495,1,0,0,0,2
404498,1,0,0,4,4
404499,0,0,0,0,0
404500,0,0,0,0,0
404501,1,0,0,0,0
404502,0,0,0,0,0
404504,1,0,0,0,0
404505,1,0,0,0,0
404506,1,0,0,0,0
404507,1,0,0,0,0
404508,1,0,0,0,0
404509,1,0,0,0,0
404510,1,0,0,0,0
404511,1,0,0,0,0
404512,1,0,0,0,0
404513,1,0,0,0,0
404515,1,0,0,4,0
404516,1,0,0,0,0
404517,1,0,0,0,0
404518,1,0,0,0,0
404526,1,1,1,2,1
404532,1,0,0,2,2
404536,1,1,1,2,1
404538,1,0,0,3,3
404539,1,1,1,2,2
404540,1,0,0,2,2
404541,1,0,0,2,2
404542,1,0,0,2,2
404544,1,0,0,2,2
404545,1,0,0,0,0
404546,1,0,0,0,2
404547,1,1,1,2,2
404548,1,0,0,2,2
404549,1,1,1,2,2
404550,1,0,0,2,2
404551,1,1,1,2,1
404552,1,1,1,2,2
404553,1,1,1,2,2
404555,1,1,1,2,2
404556,1,0,0,2,2
404557,1,0,0,2,2
404558,1,0,0,0,2
404559,1,0,0,2,2
404560,1,1,1,2,2
404561,1,0,0,2,2
404562,1,0,0,2,2
404563,1,0,0,2,2
404564,1,1,1,2,2
404565,1,0,0,2,2
404568,1,0,0,0,2
404569,1,0,0,0,2
404570,1,0,0,0,2
404571,1,1,1,1,1
404573,1,1,1,2,2
404574,1,0,0,0,2
404575,1,0,0,2,2
404577,1,0,0,0,2
404578,1,0,0,2,2
404579,1,0,0,0,2
404581,1,0,0,2,2
404583,1,0,0,0,2
404585,1,0,0,0,2
404586,1,0,0,0,2
404589,1,0,0,0,2
404592,1,0,0,0,2
404593,1,0,0,0,2
404597,1,0,0,4,4
404598,1,0,0,2,2
404599,1,0,0,0,0
404600,1,0,0,0,0
404603,0,0,0,0,2
404604,0,0,0,4,3
404605,1,0,0,0,0
404631,0,0,0,3,2
404632,0,0,0,4,4
404633,1,0,0,0,0
404634,1,0,0,0,2
404635,1,0,0,2,1
404636,1,1,1,2,1
404637,1,1,1,2,1
404639,0,0,0,0,0
404640,1,0,0,2,2
404641,1,0,0,0,0
404642,0,0,0,4,4
404643,0,0,0,0,0
404644,1,0,0,0,2
404645,0,0,0,0,2
404647,0,0,0,0,2
404648,0,0,0,0,0
404649,0,0,0,0,2
404650,1,0,0,4,4
404651,1,0,0,0,0
404652,1,0,0,0,0
404653,0,0,0,0,0
404654,1,0,0,4,0
404655,0,0,0,0,0
404656,1,0,0,4,2
404658,1,0,0,0,0
404659,1,0,0,0,0
404660,1,0,0,0,0
404661,1,0,0,3,2
404662,1,0,0,3,3
404663,0,0,0,0,2
404664,1,0,0,4,0
404665,0,0,0,0,0
404666,0,0,0,0,0
404667,1,0,0,3,2
404668,1,0,0,4,0
404669,0,0,0,0,0
404670,1,0,0,4,0
404671,0,0,0,4,3
404674,1,0,0,0,0
404676,1,0,0,2,1
404684,0,0,0,0,0
404685,0,0,0,0,1
404686,0,0,0,0,0
404687,1,0,0,0,2
404688,0,0,0,0,2
404689,0,0,0,0,0
404691,0,0,0,0,2
404692,0,0,0,0,0
404693,1,0,0,0,0
404695,1,0,0,0,2
404696,0,0,0,0,2
404698,1,0,0,3,2
404699,1,0,0,0,0
404700,0,0,0,0,0
404701,1,0,0,3,2
404702,1,0,0,4,4
404704,1,0,0,0,0
404706,1,0,0,0,0
404707,0,0,0,0,0
404708,0,1,1,2,1
404709,0,0,0,0,0
404710,0,0,0,0,0
404711,0,0,0,3,2
404715,0,0,0,4,4
404724,0,0,0,0,0
404729,0,0,0,0,0
404730,0,0,0,0,0
404731,1,0,0,0,0
404732,0,0,0,2,2
404734,1,0,0,0,2
404735,1,0,0,0,1
404736,1,0,0,2,2
404737,1,0,0,0,2
404738,1,0,0,0,2
404739,1,0,0,0,2
404740,1,0,0,3,2
404741,1,0,0,0,2
404742,1,0,0,3,3
404743,1,0,0,0,2
404744,1,0,0,0,2
404745,1,0,0,4,2
404746,1,0,0,3,2
404747,1,0,0,3,2
404749,1,0,0,3,3
404750,1,0,0,0,0
404751,1,0,0,0,2
404753,1,0,0,4,4
404757,1,0,0,4,4
404760,0,0,0,0,3
404761,1,0,0,0,2
404762,1,0,0,0,2
404770,1,0,0,0,2
404771,1,0,0,0,0
404772,0,0,0,0,0
404774,1,0,0,0,0
404775,1,0,0,0,0
404784,1,1,1,2,2
404788,1,0,0,0,0
404789,1,0,0,2,2
404790,1,0,0,2,2
404791,1,0,0,2,0
404793,1,0,0,0,0
404800,0,0,0,0,2
404803,1,0,0,0,0
404805,0,0,0,0,0
404831,1,0,0,0,2
404833,1,0,0,0,0
404834,1,0,0,4,2
404835,1,0,0,0,0
404837,1,0,0,0,0
404838,1,1,1,2,2
404839,0,0,0,0,2
404840,1,0,0,0,0
404841,1,0,0,0,0
404842,1,0,0,0,0
404843,1,0,0,0,0
404844,1,0,0,0,0
404850,1,0,0,0,0
404851,1,0,0,4,4
404852,1,0,0,0,0
404855,1,0,0,4,4
404856,1,0,0,0,0
404869,1,0,0,0,0
404870,0,0,0,0,0
404871,1,0,0,4,0
404872,1,0,0,0,0
404873,0,0,0,4,4
404875,1,0,0,0,0
404883,0,0,0,0,0
404893,0,0,0,0,0
404899,0,0,0,0,0
404900,1,0,0,2,2
404901,1,0,0,2,2
404903,0,0,0,3,3
404905,1,0,0,4,0
404906,1,0,0,0,0
404910,0,0,0,4,4
404912,1,1,1,2,2
404913,1,0,0,0,3
404917,0,0,0,3,2
404918,1,0,0,0,0
404922,1,0,0,0,0
404923,1,0,0,0,0
404925,1,0,0,0,0
404928,1,0,0,4,0
404929,1,0,0,4,4
404933,1,0,0,0,0
404934,1,0,0,4,3
404935,0,0,0,0,0
404936,0,0,0,0,0
404937,0,0,0,0,0
404938,0,0,0,0,0
404939,0,0,0,0,0
404940,0,0,0,2,2
404941,0,0,0,0,2
404943,0,0,0,0,0
404944,0,0,0,0,0
404945,0,0,0,0,0
404946,0,0,0,0,0
404947,0,0,0,0,0
404948,0,0,0,0,2
404949,0,0,0,0,2
404950,0,0,0,0,0
404951,0,0,0,0,0
404952,0,0,0,0,0
404953,0,0,0,0,2
404954,0,0,0,0,0
404955,1,0,0,0,0
404956,0,0,0,0,2
404957,1,0,0,0,0
404958,1,0,0,2,2
404959,1,0,0,0,2
404961,1,0,0,4,4
404965,0,0,0,0,2
404966,0,0,0,0,0
404967,0,0,0,4,0
404968,1,0,0,0,0
404969,0,1,1,1,1
404974,1,0,0,4,4
404975,1,0,0,0,0
404977,0,0,0,4,0
404978,0,0,0,0,0
404979,1,0,0,4,4
404982,1,0,0,2,2
404985,1,0,0,0,0
404986,1,0,0,0,0
404989,1,0,0,0,0
404991,1,0,0,2,2
404992,0,0,0,2,2
404993,0,0,0,0,2
404994,0,0,0,0,2
404995,0,0,0,2,2
404996,1,1,1,2,2
404997,0,0,0,0,0
404998,0,0,0,0,2
405000,0,0,0,2,2
405002,0,0,0,3,3
405003,0,0,0,3,2
405004,0,0,0,0,0
405007,0,0,0,3,3
405010,1,0,0,4,0
405014,1,0,0,0,0
405015,0,0,0,0,2
405016,0,0,0,4,3
405017,1,0,0,0,3
405019,1,0,0,2,2
405020,1,0,0,0,0
405022,0,0,0,0,0
405024,0,0,0,0,0
405025,0,0,0,0,0
405026,0,0,0,0,0
405029,0,0,0,0,0
405030,0,0,0,4,0
405032,1,0,0,4,0
405033,0,0,0,4,4
405035,1,0,0,0,0
405039,1,0,0,0,0
405041,0,0,0,4,2
405042,0,0,0,0,2
405051,1,0,0,0,0
405052,1,0,0,0,0
405055,0,0,0,0,2
405056,1,0,0,2,0
405059,0,0,0,2,2
405060,1,0,0,4,3
405061,1,0,0,0,0
405062,1,0,0,0,0
405063,0,0,0,0,2
405064,0,1,1,2,2
405065,0,0,0,2,2
405066,0,0,0,0,2
405067,0,0,1,2,2
405068,0,0,0,3,2
405069,0,0,0,2,2
405070,0,0,0,3,2
405071,0,0,0,3,2
405072,0,0,0,3,2
405073,0,0,0,2,2
405074,0,0,0,0,0
405075,0,0,0,2,2
405077,1,0,0,4,3
405079,0,0,0,4,4
405080,1,0,0,0,0
405084,1,0,0,0,2
405088,1,0,0,2,2
405089,1,1,1,2,2
405090,1,0,0,2,2
405091,1,0,0,0,2
405092,1,0,0,0,2
405093,1,0,0,2,2
405094,1,0,0,0,2
405095,1,0,0,0,2
405096,1,0,0,0,2
405097,1,0,0,2,2
405098,1,0,0,0,2
405099,1,0,0,0,2
405100,1,0,0,0,2
405101,1,0,0,2,2
405102,1,0,0,0,2
405103,1,0,0,0,0
405105,0,0,0,0,2
405108,1,0,0,4,4
405109,1,0,0,0,2
405110,1,1,1,2,2
405112,0,0,0,0,0
405113,0,0,0,0,0
405116,0,0,0,0,0
405118,0,0,0,0,0
405120,0,1,1,2,1
405121,1,0,0,0,2
405123,1,0,0,0,0
405124,0,0,0,0,0
405125,0,0,0,0,2
405126,0,0,0,0,0
405127,0,0,0,0,2
405128,0,0,0,0,0
405129,0,0,0,0,2
405130,0,0,0,0,2
405131,0,0,0,3,3
405132,0,0,0,0,0
405139,0,0,0,4,0
405152,0,0,0,4,3
405153,0,0,0,2,3
405154,0,1,1,3,3
405155,0,0,0,4,4
405156,1,0,0,0,0
405157,1,0,0,0,0
405158,1,0,0,0,0
405161,0,0,0,4,3
405162,0,1,1,2,1
405165,0,0,0,0,0
405167,1,0,0,0,0
405168,1,0,0,0,0
405169,1,0,0,0,0
405174,0,0,0,0,0
405176,1,0,0,2,2
405180,0,0,0,0,0
405185,1,0,0,0,0
405186,1,0,0,4,0
405188,1,0,0,4,0
405203,1,0,0,0,0
405206,1,0,1,2,2
405207,0,1,1,2,2
405208,1,0,0,4,0
405210,0,0,0,4,3
405212,1,0,0,3,3
405213,1,0,0,0,0
405215,0,0,0,4,4
405217,1,0,0,0,0
405218,0,0,0,0,2
405221,0,0,0,0,0
405222,0,0,0,0,2
405223,0,0,0,0,0
405224,0,0,0,0,0
405225,0,0,0,0,0
405226,0,0,0,4,4
405227,0,0,0,0,0
405228,0,0,0,0,0
405229,0,0,0,0,0
405230,0,0,0,0,0
405231,0,0,0,0,0
405233,1,0,0,2,2
405235,1,0,0,0,0
405236,1,0,0,0,0
405237,1,1,1,2,2
405238,1,0,0,2,2
405239,1,0,0,0,0
405240,1,0,0,3,2
405241,1,0,0,0,0
405242,1,0,0,0,2
405243,1,0,0,0,0
405244,1,0,0,0,0
405246,1,0,0,0,0
405247,1,0,0,2,0
405248,1,0,0,0,0
405249,1,0,0,4,4
405250,1,0,0,4,0
405252,1,0,0,0,0
405253,1,0,0,0,0
405254,1,0,0,0,0
405255,1,0,0,4,4
405256,1,0,0,0,0
405257,1,0,0,0,0
405259,1,0,0,0,0
405260,1,0,0,4,0
405261,1,0,0,4,4
405262,1,0,0,0,0
405263,1,0,0,0,0
405264,1,0,0,0,0
405265,1,0,0,0,0
405266,1,0,0,0,0
405267,1,0,0,0,0
405268,1,0,0,2,2
405270,1,0,0,4,4
405273,0,0,0,0,0
405274,0,0,0,4,4
405275,1,0,0,0,0
405276,1,0,0,4,0
405277,1,0,0,0,0
405278,1,0,0,0,0
405279,1,0,0,4,4
405280,1,0,0,0,0
405281,1,0,0,4,4
405282,1,0,0,4,4
405283,1,0,0,4,0
405284,1,0,0,0,0
405286,1,0,0,0,0
405287,1,0,0,4,3
405288,1,0,0,4,4
405289,1,0,0,4,4
405290,1,0,0,0,0
405291,1,0,0,4,0
405292,1,0,0,4,0
405293,1,0,0,4,3
405294,1,0,0,4,0
405295,0,0,0,3,3
405296,0,0,0,2,2
405297,0,0,0,2,2
405298,1,0,0,4,3
405299,1,0,0,0,0
405300,0,1,1,2,2
405302,1,0,0,2,2
405304,0,0,0,4,4
405305,0,0,0,2,2
405306,1,0,0,0,2
405307,1,1,1,2,1
405315,1,0,0,0,2
405316,1,0,0,0,0
405317,1,0,0,0,0
405324,1,0,0,0,0
405326,1,0,0,4,0
405328,0,0,0,0,0
405334,0,0,0,0,0
405335,1,0,0,0,0
405336,0,0,0,0,3
405342,0,0,0,0,0
405343,1,1,1,2,2
405344,1,0,0,0,0
405345,1,0,0,0,0
405347,0,0,0,0,0
405348,1,0,0,0,0
405349,1,0,0,0,2
405350,1,0,0,0,0
405351,1,0,0,0,0
405352,1,0,0,0,0
405353,1,0,0,0,2
405354,1,0,0,4,0
405355,1,0,0,0,2
405356,0,0,0,4,3
405357,1,0,0,0,2
405361,1,1,1,2,2
405362,1,1,1,2,2
405363,0,0,0,0,2
405364,1,0,0,0,0
405365,1,0,0,0,0
405366,1,0,0,0,0
405367,1,0,0,0,0
405369,1,0,0,0,0
405371,1,0,0,0,0
405373,0,0,0,0,0
405374,0,0,0,0,0
405376,0,0,0,0,0
405377,0,0,0,0,0
405378,0,0,0,0,0
405379,0,0,0,2,0
405380,0,0,0,0,0
405381,0,0,0,0,0
405382,0,0,0,0,0
405383,0,0,0,0,0
405384,0,0,0,0,0
405385,0,0,0,0,0
405386,0,0,0,0,0
405387,0,0,0,0,2
405388,0,0,0,0,0
405389,0,0,0,0,0
405390,0,0,0,0,0
405391,0,0,0,0,0
405394,0,0,0,0,0
405396,0,0,0,0,0
405398,0,0,0,4,3
405401,0,0,0,2,2
405409,1,0,0,0,0
405411,1,0,0,0,2
405412,0,0,0,0,0
405413,0,1,1,2,2
405415,0,0,0,0,0
405416,1,0,0,0,3
405417,1,0,0,0,0
405418,1,0,0,0,0
405419,1,0,0,3,3
405420,1,0,0,3,3
405421,1,0,0,0,0
405422,1,0,0,3,3
405423,1,0,0,3,3
405424,1,0,0,0,0
405425,1,0,0,3,3
405426,1,0,0,0,0
405427,1,0,0,3,3
405428,1,0,0,0,0
405429,1,0,0,0,0
405430,1,0,0,0,3
405431,1,0,0,3,3
405432,1,0,0,3,3
405433,1,0,0,3,3
405434,1,0,0,0,0
405435,1,0,0,0,0
405441,1,0,0,0,0
405445,1,0,0,0,0
405447,1,0,0,0,0
405448,1,0,0,0,0
405449,1,0,0,0,0
405450,1,0,0,0,0
405451,1,0,1,2,2
405452,1,0,0,0,0
405453,1,0,0,0,0
405454,1,0,0,0,0
405455,1,0,0,0,0
405456,1,0,0,0,0
405457,1,0,0,0,0
405458,1,0,0,0,0
405459,1,0,0,0,0
405460,1,0,0,0,0
405461,1,0,0,0,0
405462,1,0,0,0,0
405463,1,0,0,0,0
405464,1,0,0,0,0
405465,1,0,0,0,0
405466,0,0,0,0,0
405467,1,0,0,0,0
405468,1,0,0,0,0
405469,1,0,0,0,0
405470,1,0,0,0,0
405471,0,0,0,0,0
405472,1,0,0,0,0
405473,0,0,0,0,2
405475,1,0,0,3,3
405476,1,0,0,4,0
405478,1,0,0,0,0
405479,0,0,0,0,2
405480,1,0,0,4,2
405481,1,0,0,3,3
405482,1,0,0,2,2
405483,1,0,0,4,4
405484,0,0,0,0,0
405485,1,0,0,0,0
405486,1,0,0,0,0
405487,1,0,0,0,3
405488,1,0,0,4,0
405489,1,1,1,2,2
405490,1,0,0,0,0
405491,1,0,0,0,2
405492,1,0,0,4,4
405493,1,0,0,4,4
405495,1,0,0,0,2
405496,1,0,0,4,0
405497,0,0,0,4,2
405503,1,0,0,0,3
405506,1,1,1,1,1
405509,1,0,0,4,4
405513,0,0,0,4,3
405515,0,0,0,4,4
405516,0,0,0,4,4
405517,0,0,0,4,3
405519,0,0,0,0,0
405520,0,0,0,0,0
405521,0,0,0,4,4
405522,0,0,0,4,4
405524,1,0,0,4,2
405525,0,0,0,4,0
405529,0,0,0,4,4
405534,1,0,0,0,0
405535,1,0,0,0,0
405536,1,0,0,0,0
405537,1,0,0,0,0
405538,1,0,0,0,0
405539,1,0,0,0,0
405540,1,0,0,0,0
405541,1,0,0,0,0
405542,1,0,0,0,0
405544,1,0,0,0,2
405545,0,0,0,0,0
405546,0,0,0,0,0
405548,0,0,0,0,0
405550,1,0,0,0,0
405551,1,0,0,0,2
405552,1,0,0,3,2
405553,1,0,0,0,2
405554,1,0,0,3,3
405555,1,0,0,0,2
405556,1,0,0,0,0
405557,1,0,0,3,3
405558,1,0,0,3,3
405559,1,0,0,0,0
405562,1,0,0,0,0
405565,0,0,0,0,0
405566,1,0,0,0,0
405567,1,0,0,3,3
405568,1,0,0,0,0
405569,1,0,0,3,3
405571,1,0,0,0,0
405572,1,0,0,0,0
405573,1,0,0,0,0
405574,1,0,0,0,0
405575,1,1,1,2,2
405583,0,0,0,0,0
405585,1,0,0,0,0
405586,1,0,0,0,2
405587,1,1,1,2,1
405588,1,0,0,0,0
405589,1,0,0,4,0
405590,1,0,0,0,0
405591,1,0,0,0,0
405592,1,0,0,0,0
405593,1,0,0,0,0
405594,1,0,0,0,0
405595,1,0,0,0,0
405596,1,0,0,3,3
405597,1,0,0,3,2
405598,1,0,0,3,2
405601,1,0,0,4,3
405602,0,0,0,0,0
405605,0,0,0,0,0
405613,1,0,0,0,0
405614,1,0,0,0,2
405619,1,0,0,2,2
405624,1,0,0,0,0
405627,1,0,0,4,4
405628,1,0,0,0,0
405629,1,0,0,0,0
405630,1,0,0,0,0
405631,1,0,0,0,0
405632,1,0,0,4,0
405633,1,0,0,0,0
405634,1,0,0,0,0
405635,1,0,0,4,0
405636,1,0,0,0,0
405639,1,0,0,0,0
405641,1,0,0,0,0
405642,1,0,0,4,3
405643,1,0,0,4,4
405644,1,0,0,3,3
405645,1,0,0,0,0
405646,0,0,0,3,2
405647,1,0,0,4,4
405648,0,0,0,0,3
405649,0,0,0,3,2
405650,0,0,0,3,2
405651,0,0,0,0,0
405653,1,0,0,0,2
405654,1,0,0,0,0
405655,0,0,0,0,0
405657,0,0,0,4,4
405658,0,0,0,0,0
405659,0,0,0,0,0
405660,0,0,0,0,0
405661,0,0,0,0,0
405662,0,0,0,4,4
405663,0,0,0,4,4
405664,0,0,0,4,4
405665,0,0,0,4,0
405666,0,0,0,4,4
405667,0,0,0,4,4
405668,0,0,0,0,0
405669,0,0,0,0,0
405670,0,0,0,4,4
405671,0,0,0,4,0
405672,0,0,0,0,0
405673,0,0,0,4,0
405674,0,0,0,4,4
405675,0,0,0,4,4
405676,1,0,0,4,4
405677,0,0,0,0,0
405678,0,0,0,4,4
405679,1,0,0,0,0
405680,0,0,0,4,4
405682,0,0,0,4,4
405683,0,0,0,4,4
405688,0,0,0,2,2
405689,0,1,1,2,2
405690,0,0,0,2,0
405691,0,0,0,0,0
405692,1,0,0,3,2
405694,1,0,0,0,0
405697,0,0,0,2,1
405715,0,0,0,0,2
405716,0,0,0,0,3
405720,1,0,0,2,2
405721,1,0,0,0,0
405722,1,0,0,0,0
405723,1,0,0,0,0
405724,1,0,0,3,3
405725,1,0,0,0,0
405726,1,0,0,0,0
405727,1,0,0,3,3
405728,1,0,0,0,2
405729,1,0,0,0,0
405730,1,0,0,0,0
405731,1,0,0,0,0
405732,1,0,0,0,0
405733,1,0,0,0,2
405734,1,0,0,0,0
405735,1,0,0,0,0
405736,1,0,0,0,0
405737,1,0,0,0,0
405739,1,0,0,0,0
405740,1,0,0,0,0
405741,1,0,0,0,0
405749,1,0,0,0,0
405750,0,0,0,2,2
405752,0,0,0,0,2
405753,0,0,0,2,0
405754,0,0,0,0,2
405755,0,0,0,0,0
405756,0,0,0,0,0
405758,0,0,0,0,0
405759,0,0,0,0,2
405760,0,0,0,0,0
405761,0,0,0,0,0
405762,0,0,0,0,0
405763,0,0,0,3,2
405765,0,0,0,0,0
405766,0,0,0,0,0
405767,0,0,0,0,0
405768,0,0,0,0,0
405769,0,0,0,0,0
405770,0,0,0,4,4
405772,0,0,0,2,2
405774,0,0,0,0,0
405776,0,0,0,2,2
405778,1,0,0,4,4
405779,1,0,0,0,2
405780,0,1,1,2,2
405781,0,0,0,0,0
405782,1,1,1,1,1
405783,1,0,0,2,2
405784,0,0,0,0,0
405785,1,0,0,0,0
405786,0,0,0,0,2
405787,1,0,0,0,0
405788,0,0,0,0,0
405789,0,0,0,0,0
405790,0,0,0,0,0
405791,0,0,0,0,0
405792,0,0,0,0,0
405793,1,0,0,0,0
405794,0,0,0,0,0
405795,0,0,0,0,0
405796,0,0,0,0,0
405797,0,0,0,0,0
405798,1,0,0,0,0
405799,1,0,0,0,0
405800,1,0,0,4,4
405801,1,0,0,2,2
405802,1,0,0,4,4
405803,1,0,0,2,2
405804,1,0,0,2,2
405805,1,0,0,4,3
405806,1,0,0,0,2
405807,1,0,0,0,2
405808,1,0,0,0,0
405809,1,0,0,2,2
405810,1,0,0,4,4
405812,1,0,0,3,3
405814,1,0,0,2,2
405815,1,0,0,2,2
405816,1,0,0,3,2
405817,1,0,0,4,0
405819,0,0,0,0,0
405820,0,0,0,0,0
405821,0,0,0,0,0
405822,0,0,0,0,0
405823,0,0,0,2,2
405824,0,0,0,0,0
405825,0,0,0,0,0
405826,0,0,0,0,0
405827,0,0,0,0,0
405828,0,0,0,4,0
405829,0,0,0,0,0
405830,1,0,0,0,0
